Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;HR;User_ID
63856829586635;444855;0;100;55;a453d61137
63856829587216;445468;0;100;65;a453d61137
63856829587916;446215;0;100;69;a453d61137
63856829588149;446438;0;100;114;a453d61137
63856829589116;447371;0;100;103;a453d61137
63856829589666;447898;0;100;106;a453d61137
63856829590366;448655;0;100;100;a453d61137
63856829590649;448981;0;100;120;a453d61137
63856829593632;451918;0;100;98;a453d61137
63856829595649;453918;0;100;83;a453d61137
63856829597015;455291;0;100;74;a453d61137
63856829597916;456187;0;100;73;a453d61137
63856829598316;456590;0;100;90;a453d61137
63856829598649;456947;0;100;108;a453d61137
63856829599049;457337;0;100;118;a453d61137
63856829599649;457950;0;100;114;a453d61137
63856829600399;458690;0;100;107;a453d61137
63856829601382;459683;0;100;97;a453d61137
63856829601615;459893;0;100;139;a453d61137
63856829602732;461023;0;100;120;a453d61137
63856829604132;462377;0;100;103;a453d61137
63856829604983;463256;0;100;96;a453d61137
63856829606482;464736;0;100;84;a453d61137
63856829607916;466153;0;100;74;a453d61137
63856829609232;467463;0;100;68;a453d61137
63856829609932;468249;0;100;70;a453d61137
63856829610949;469226;0;100;68;a453d61137
63856829615949;474229;0;100;56;a453d61137
63856829620715;478978;0;100;46;a453d61137
63856829621215;479468;0;100;64;a453d61137
63856829622032;480292;0;100;66;a453d61137
63856829623148;481461;0;100;63;a453d61137
63856829624448;482711;0;100;60;a453d61137
63856829625798;484111;0;100;56;a453d61137
63856829627815;485971;0;100;51;a453d61137
63856829630148;488414;0;100;45;a453d61137
63856829633515;491774;0;100;39;a453d61137
63856829639231;497437;0;100;33;a453d61137
63856829640748;498976;0;100;34;a453d61137
63856829642282;500539;0;100;35;a453d61137
63856829643281;501563;0;100;41;a453d61137
63856829644415;502653;0;100;44;a453d61137
63856829644682;502853;0;100;101;a453d61137
63856829645315;503559;0;100;98;a453d61137
63856829646365;504596;0;100;89;a453d61137
63856829647765;506012;0;100;79;a453d61137
63856829648381;506695;0;100;81;a453d61137
63856829648982;507235;0;100;88;a453d61137
63856829649482;507725;0;100;96;a453d61137
63856829649882;508145;0;100;107;a453d61137
63856829652631;510872;0;100;88;a453d61137
63856829654347;512612;0;100;76;a453d61137
63856829654664;512938;0;100;100;a453d61137
63856829656481;514755;0;100;85;a453d61137
63856829657115;515348;0;100;89;a453d61137
63856829657615;515905;0;100;93;a453d61137
63856829659181;517428;0;100;81;a453d61137
63856829660031;518261;0;100;80;a453d61137
63856829660498;518778;0;100;88;a453d61137
63856829661314;519621;0;100;84;a453d61137
63856829662564;520818;0;100;77;a453d61137
63856829663464;521697;0;100;75;a453d61137
63856829664081;522367;0;100;78;a453d61137
63856829665781;524077;0;100;69;a453d61137
63856829667648;525857;0;100;61;a453d61137
63856829669331;527667;0;100;55;a453d61137
63856829670181;528410;0;100;61;a453d61137
63856829670964;529224;0;100;64;a453d61137
63856829671897;530190;0;100;64;a453d61137
63856829672298;530533;0;100;89;a453d61137
63856829673814;532076;1;100;78;a453d61137
63856829674647;532886;1;100;77;a453d61137
63856829675064;533329;1;100;90;a453d61137
63856829677597;535893;1;100;76;a453d61137
63856829678181;536446;1;100;83;a453d61137
63856829679897;538169;1;100;72;a453d61137
63856829680830;539096;1;100;71;a453d61137
63856829681114;539452;1;100;93;a453d61137
63856829681931;540202;1;100;90;a453d61137
63856829683330;541569;1;100;80;a453d61137
63856829684148;542372;1;100;79;a453d61137
63856829685981;544259;1;100;69;a453d61137
63856829687514;545722;1;100;63;a453d61137
63856829688097;546412;1;100;68;a453d61137
63856829688914;547225;1;100;70;a453d61137
63856829689814;548105;1;100;70;a453d61137
63856829707149;565373;1;100;55;a453d61137
63856829709482;567729;1;100;49;a453d61137
63856829711713;569999;1;100;44;a453d61137
63856829713280;571553;1;100;43;a453d61137
63856829714081;572366;1;100;50;a453d61137
63856829717047;575262;1;100;43;a453d61137
