Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;SCR_rise_time_raw;User_ID
63855190718114;821707;0;100;0,866667;5262348c36
63855190728372;831839;0;100;0,933333;5262348c36
63855190735030;839171;0;100;0,333333;5262348c36
63855190741278;845238;0;100;0,466667;5262348c36
63855190741447;845838;0;100;0,066667;5262348c36
63855190745064;848837;0;100;0,666667;5262348c36
63855190774295;877701;1;100;1;5262348c36
63855190776999;880767;1;100;0,6;5262348c36
63855190784990;888567;1;100;0,866667;5262348c36
63855190817645;921097;1;100;0,933333;5262348c36
63855190820912;924696;1;100;0,666667;5262348c36
63855190832979;936695;-1;100;0,666667;5262348c36
63855190859505;963292;2;100;0,666667;5262348c36
63855190872978;976558;2;100;0,866667;5262348c36
63855190880264;984557;2;100;0,133333;5262348c36
63855190881572;985224;2;100;0,733333;5262348c36
63855190886678;989890;2;100;1,2;5262348c36
63855190891437;995223;2;100;0,6;5262348c36
63855190893161;997089;2;100;0,466667;5262348c36
63855190896211;1000422;2;100;0,2;5262348c36
63855190898637;1002222;2;100;0,8;5262348c36
63855190901700;1005888;2;100;0,266667;5262348c36
63855190906305;1010021;2;100;0,666667;5262348c36
63855190917510;1021553;2;100;0,333333;5262348c36
63855190923443;1027019;2;100;0,8;5262348c36
63855190929235;1033019;-2;100;0,666667;5262348c36
63855190935376;1039085;-2;100;0,666667;5262348c36
63855190935609;1039885;-2;100;0,066667;5262348c36
63855190973574;1077348;3;100;0,666667;5262348c36
63855190980409;1083947;3;100;0,866667;5262348c36
63855190982309;1086147;3;100;0,533333;5262348c36
63855190991342;1095013;3;100;0,8;5262348c36
63855190998708;1102612;-3;100;0,533333;5262348c36
63855191021439;1125276;4;100;0,533333;5262348c36
63855191022575;1126343;4;100;0,6;5262348c36
63855191046306;1150140;4;100;0,6;5262348c36
63855191068741;1172672;-4;100;0,533333;5262348c36
63855191099740;1203402;5;100;0,733333;5262348c36
63855191106273;1210268;5;100;0,466667;5262348c36
63855191110167;1214001;5;100;0,533333;5262348c36
63855191125240;1229332;5;100;0,333333;5262348c36
63855191127570;1231533;5;100;0,466667;5262348c36
63855191132140;1235865;5;100;0,733333;5262348c36
63855191135099;1239065;5;100;0,466667;5262348c36
63855191140872;1245132;-5;100;0,2;5262348c36
63855191162800;1266729;6;100;0,533333;5262348c36
63855191168272;1272329;6;100;0,333333;5262348c36
63855191168468;1272795;6;100;0,066667;5262348c36
63855191173072;1276528;6;100;0,933333;5262348c36
63855191174373;1278261;6;100;0,533333;5262348c36
63855191184139;1287727;6;100;0,8;5262348c36
63855191186705;1290660;6;100;0,466667;5262348c36
63855191192904;1297126;6;100;0,2;5262348c36
63855191201649;1305659;6;100;0,4;5262348c36
63855191206632;1310658;6;100;0,4;5262348c36
63855191234804;1338722;7;100;0,466667;5262348c36
63855191248536;1352454;7;100;0,466667;5262348c36
63855191250704;1354587;7;100;0,533333;5262348c36
63855191258136;1361853;-7;100;0,733333;5262348c36
63855191266037;1369852;8;100;0,666667;5262348c36
63855191280174;1383918;8;100;0,666667;5262348c36
63855191300912;1404782;8;100;0,533333;5262348c36
63855191309468;1413447;-8;100;0,4;5262348c36
63855191310370;1414381;-8;100;0,4;5262348c36
63855191311594;1415181;-8;100;0,866667;5262348c36
