Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;SCR_amplitude_raw;User_ID
63856113656868;771684;0;100;0,016433;0295f36b7d
63856113657101;772151;0;100;0,000621;0295f36b7d
63856113657402;772484;0;100;0,005012;0295f36b7d
63856113658002;773084;0;100;0,003138;0295f36b7d
63856113658202;773284;0;100;0,000317;0295f36b7d
63856113705242;820013;1;100;0,012469;0295f36b7d
63856113773469;888072;1;100;0,014559;0295f36b7d
63856113775135;890005;1;100;0,012635;0295f36b7d
63856113878334;993329;2;100;0,005039;0295f36b7d
63856113898603;1013393;2;100;0,010538;0295f36b7d
63856113898837;1013793;2;100;0,007478;0295f36b7d
63856113899137;1014060;2;100;0,006752;0295f36b7d
63856113899338;1014327;2;100;0,003541;0295f36b7d
63856113899537;1014526;2;100;0,0033;0295f36b7d
63856113899720;1014726;2;100;0,005524;0295f36b7d
63856113915840;1030059;2;100;0,06512;0295f36b7d
63856113974781;1089186;3;100;0,025258;0295f36b7d
63856113975014;1089986;3;100;0,003605;0295f36b7d
63856113975498;1090452;3;100;0,005059;0295f36b7d
63856113975698;1090719;3;100;0,00537;0295f36b7d
63856113975998;1091052;3;100;0,004226;0295f36b7d
63856113992201;1107051;3;100;0,003791;0295f36b7d
63856113992468;1107317;3;100;0,013147;0295f36b7d
63856113992868;1107850;3;100;0,004727;0295f36b7d
63856114343452;1457883;7;100;0,011277;0295f36b7d
63856114343952;1458815;7;100;0,004461;0295f36b7d
63856114344138;1459083;7;100;0,000949;0295f36b7d
63856114358871;1473081;7;100;0,044973;0295f36b7d
63856114359387;1474014;7;100;0,026219;0295f36b7d
63856114360271;1475214;7;100;0,001334;0295f36b7d
63856114360738;1475414;7;100;0,023855;0295f36b7d
63856114361021;1475880;7;100;0,009551;0295f36b7d
63856114361505;1476148;7;100;0,064176;0295f36b7d
63856114364306;1478880;7;100;0,030728;0295f36b7d
63856114364905;1479480;7;100;0,02813;0295f36b7d
63856114369305;1483347;7;100;0,06411;0295f36b7d
63856114370040;1484480;7;100;0,058906;0295f36b7d
63856114370724;1485613;7;100;0,02051;0295f36b7d
63856114372907;1486280;7;100;0,564272;0295f36b7d
63856114375974;1489879;7;100;0,514176;0295f36b7d
63856114376174;1491145;7;100;0,036906;0295f36b7d
63856114378374;1492679;7;100;0,227765;0295f36b7d
63856114380107;1493745;7;100;1,410794;0295f36b7d
63856114380407;1495278;7;100;0,162659;0295f36b7d
63856114382007;1495812;7;100;2,554172;0295f36b7d
63856114382442;1497211;7;100;0,645962;0295f36b7d
63856114385041;1498545;7;100;4,223304;0295f36b7d
63856114394593;1509011;7;100;3,766834;0295f36b7d
63856114394976;1509944;7;100;0,29164;0295f36b7d
63856114395577;1510543;7;100;0,15469;0295f36b7d
63856114400377;1514810;7;100;2,687317;0295f36b7d
63856114413596;1527875;7;100;4,985535;0295f36b7d
63856114413829;1528742;7;100;0,657167;0295f36b7d
63856114415380;1529809;7;100;8,571861;0295f36b7d
63856114423781;1538474;-7;100;2,730484;0295f36b7d
63856114435166;1550007;8;100;0,689077;0295f36b7d
63856114438233;1552940;8;100;3,008461;0295f36b7d
63856114447367;1561672;8;100;13,71662;0295f36b7d
63856114447767;1562672;8;100;3,102135;0295f36b7d
