Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;SCR_amplitude_raw;User_ID
63856117797598;516081;1;100;0,001743;4fbe985576
63856117797996;516614;1;100;0,000925;4fbe985576
63856117798196;516814;1;100;0,000721;4fbe985576
63856117800797;519348;1;100;0,001474;4fbe985576
63856117807497;525813;1;100;0,009521;4fbe985576
63856117808530;526746;1;100;0,008525;4fbe985576
63856117809929;528146;1;100;0,005379;4fbe985576
63856117810426;529013;-1;100;0,000465;4fbe985576
63856117810663;529279;-1;100;0,000933;4fbe985576
63856117811364;529879;-1;100;0,002111;4fbe985576
63856117812788;530213;-1;100;0,026696;4fbe985576
63856117818993;536479;-1;100;0,035649;4fbe985576
63856117821520;540012;-1;100;0,004321;4fbe985576
63856117822163;540345;-1;100;0,007877;4fbe985576
63856117825895;543411;2;100;0,031485;4fbe985576
63856117827788;546211;2;100;0,010748;4fbe985576
63856117829529;546811;2;100;0,064284;4fbe985576
63856117840294;557076;2;100;0,119064;4fbe985576
63856117841196;559677;2;100;0,01871;4fbe985576
63856117849116;566143;2;100;0,109299;4fbe985576
63856117853797;571342;2;100;0,144104;4fbe985576
63856117857363;575275;2;100;0,097273;4fbe985576
63856117860096;578541;2;100;0,008907;4fbe985576
63856117864629;582474;2;100;0,069176;4fbe985576
63856117868296;586141;2;100;0,108743;4fbe985576
63856117868491;587140;2;100;0,006849;4fbe985576
63856117872063;589940;2;100;0,164302;4fbe985576
63856117877428;595607;2;100;0,046253;4fbe985576
63856117884029;601739;2;100;0,260833;4fbe985576
63856117890728;609072;2;100;0,022945;4fbe985576
63856117891029;609538;2;100;0,011984;4fbe985576
63856117897818;616337;2;100;0,013889;4fbe985576
63856117903693;622271;2;100;0,002578;4fbe985576
63856117904628;622671;2;100;0,072611;4fbe985576
63856117911460;629736;2;100;0,021312;4fbe985576
63856117914760;632536;2;100;0,167801;4fbe985576
63856117918125;636202;-2;100;0,146988;4fbe985576
63856117924255;642268;-2;100;0,116839;4fbe985576
63856117930762;648801;3;100;0,059413;4fbe985576
63856117938728;656733;3;100;0,092451;4fbe985576
63856117939133;657600;3;100;0,021426;4fbe985576
63856117942062;659600;3;100;0,359962;4fbe985576
63856117958627;676665;3;100;0,069707;4fbe985576
63856117970560;688863;-3;100;0,024128;4fbe985576
63856117981960;700130;4;100;0,081793;4fbe985576
63856117990894;708395;4;100;0,307424;4fbe985576
63856117997043;714861;4;100;0,284509;4fbe985576
63856118014693;732326;4;100;0,150545;4fbe985576
63856118023526;741392;4;100;0,267314;4fbe985576
63856118031210;749057;4;100;0,29626;4fbe985576
63856118037592;755590;4;100;0,223285;4fbe985576
63856118047059;765522;-4;100;0,030234;4fbe985576
63856118061358;778921;5;100;0,370078;4fbe985576
63856118070225;788320;5;100;0,149505;4fbe985576
63856118086026;803918;5;100;0,236687;4fbe985576
63856118092641;810452;5;100;0,329446;4fbe985576
63856118113158;831516;-5;100;0,037024;4fbe985576
63856118116824;834715;-5;100;0,240276;4fbe985576
63856118126591;844981;6;100;0,040788;4fbe985576
63856118126774;845448;6;100;0,013936;4fbe985576
63856118130208;848115;6;100;0,077748;4fbe985576
63856118132924;851181;6;100;0,061687;4fbe985576
63856118133424;852047;6;100;0,010726;4fbe985576
63856118133624;852247;6;100;0,012385;4fbe985576
63856118146374;864579;6;100;0,048439;4fbe985576
63856118164657;882911;6;100;0,079616;4fbe985576
63856118172073;890577;6;100;0,037382;4fbe985576
63856118175540;893776;6;100;0,058703;4fbe985576
63856118180757;898842;6;100;0,141992;4fbe985576
63856118180957;899576;6;100;0,028003;4fbe985576
63856118187673;905842;6;100;0,109521;4fbe985576
63856118188073;906775;6;100;0,016706;4fbe985576
63856118197323;915575;6;100;0,067542;4fbe985576
63856118197523;916174;6;100;0,016932;4fbe985576
63856118205056;923240;-6;100;0,105957;4fbe985576
63856118208323;926440;-6;100;0,160522;4fbe985576
63856118219989;937905;7;100;0,35785;4fbe985576
63856118231188;949571;7;100;0,043739;4fbe985576
63856118236788;954970;7;100;0,120417;4fbe985576
63856118271355;989966;7;100;0,017719;4fbe985576
63856118278855;997032;7;100;0,243091;4fbe985576
63856118290904;1008965;-7;100;0,19864;4fbe985576
63856118291205;1009898;-7;100;0,023554;4fbe985576
63856118296588;1014697;-7;100;0,201524;4fbe985576
63856118308871;1026897;8;100;0,255005;4fbe985576
63856118317288;1035162;8;100;0,54089;4fbe985576
63856118332687;1050561;8;100;0,539045;4fbe985576
63856118338954;1056693;8;100;0,782898;4fbe985576
63856118352637;1071092;8;100;0,1408;4fbe985576
63856118353021;1071492;8;100;0,092316;4fbe985576
63856118358737;1076758;8;100;0,397852;4fbe985576
