Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;SCL_Raw;User_ID
63844221000707;2075045;0;100;-19426,2;368275a985
63844221000707;2075179;0;100;-19428;368275a985
63844221000707;2075179;0;100;-19428,8;368275a985
63844221000708;2075245;0;100;-19427,8;368275a985
63844221000708;2075379;0;100;-19428;368275a985
63844221000708;2075379;0;100;-19428,8;368275a985
63844221000708;2075445;0;100;-19429,6;368275a985
63844221000708;2075579;0;100;-19430;368275a985
63844221000708;2075579;0;100;-19430;368275a985
63844221000708;2075645;0;100;-19430,2;368275a985
63844221000708;2075778;0;100;-19431,6;368275a985
63844221000708;2075778;0;100;-19431;368275a985
63844221000708;2075845;0;100;-19430,6;368275a985
63844221000708;2075979;0;100;-19428,6;368275a985
63844221000708;2075979;0;100;-19425;368275a985
63844221000708;2076045;0;100;-19423,2;368275a985
63844221000708;2076178;0;100;-19422;368275a985
63844221000708;2076178;0;100;-19422,6;368275a985
63844221000708;2076245;0;100;-19425;368275a985
63844221000708;2076378;0;100;-19425;368275a985
63844221000708;2076378;0;100;-19425;368275a985
63844221000708;2076445;0;100;-19424;368275a985
63844221000708;2076579;0;100;-19423,8;368275a985
63844221000708;2076579;0;100;-19427,4;368275a985
63844221000708;2076645;0;100;-19431,2;368275a985
63844221000708;2076778;0;100;-19429,8;368275a985
63844221000708;2076778;0;100;-19426,8;368275a985
63844221000708;2076912;0;100;-19424,6;368275a985
63844221000708;2076912;0;100;-19422;368275a985
63844221000708;2076978;0;100;-19420,4;368275a985
63844221000708;2077112;0;100;-19419,2;368275a985
63844221000708;2077112;0;100;-19420;368275a985
63844221000708;2077178;0;100;-19422,6;368275a985
63844221000708;2077312;0;100;-19430,4;368275a985
63844221000708;2077312;0;100;-19441,6;368275a985
63844221000708;2077378;0;100;-19451,8;368275a985
63844221000708;2077512;0;100;-19458,8;368275a985
63844221000708;2077512;0;100;-19462,8;368275a985
63844221000709;2077578;0;100;-19458,6;368275a985
63844221000709;2077712;0;100;-19452,6;368275a985
63844221000709;2077712;0;100;-19455,8;368275a985
63844221000709;2077778;0;100;-19447,6;368275a985
63844221000709;2077912;0;100;-19441,2;368275a985
63844221000709;2077912;0;100;-19437,6;368275a985
63844221000709;2077978;0;100;-19435,6;368275a985
63844221000709;2078112;0;100;-19438;368275a985
63844221000709;2078112;0;100;-19454,8;368275a985
63844221000709;2078178;0;100;-19466,8;368275a985
63844221000710;2078312;0;100;-19477,6;368275a985
63844221000710;2078312;0;100;-19481,6;368275a985
63844221000710;2078378;0;100;-19481,4;368275a985
63844221000710;2078512;0;100;-19466,6;368275a985
63844221000710;2078512;0;100;-19454;368275a985
63844221000710;2078645;0;100;-19457;368275a985
63844221000710;2078645;0;100;-19467,4;368275a985
63844221000710;2078712;0;100;-19460;368275a985
63844221000710;2078845;0;100;-19449;368275a985
63844221000710;2078845;0;100;-19454,8;368275a985
63844221000710;2078912;0;100;-19449,2;368275a985
63844221000710;2079045;0;100;-19451,6;368275a985
63844221000710;2079045;0;100;-19461,4;368275a985
63844221000710;2079111;0;100;-19470,4;368275a985
63844221000710;2079245;0;100;-19478;368275a985
63844221000710;2079245;0;100;-19482,2;368275a985
63844221000710;2079311;0;100;-19486;368275a985
63844221000710;2079445;0;100;-19492,8;368275a985
63844221000710;2079445;0;100;-19497,6;368275a985
63844221000711;2079511;0;100;-19497,6;368275a985
63844221000711;2079645;0;100;-19495,6;368275a985
63844221000711;2079645;0;100;-19495,4;368275a985
63844221000711;2079711;0;100;-19497;368275a985
63844221000711;2079845;0;100;-19496;368275a985
63844221000711;2079845;0;100;-19493,2;368275a985
63844221000711;2079912;0;100;-19493,4;368275a985
63844221000711;2080045;0;100;-19491,2;368275a985
63844221000711;2080045;0;100;-19487,4;368275a985
63844221000712;2080111;0;100;-19485;368275a985
63844221000712;2080245;0;100;-19485,2;368275a985
63844221000712;2080245;0;100;-19486,8;368275a985
63844221000712;2080311;0;100;-19483,6;368275a985
63844221000712;2080445;0;100;-19482,4;368275a985
63844221000712;2080445;0;100;-19481,4;368275a985
63844221000712;2080578;0;100;-19477,6;368275a985
63844221000712;2080578;0;100;-19472,8;368275a985
63844221000713;2080645;0;100;-19469,4;368275a985
63844221000713;2080778;0;100;-19466,6;368275a985
63844221000713;2080778;0;100;-19463,4;368275a985
63844221000713;2080845;0;100;-19455,6;368275a985
63844221000713;2080978;0;100;-19447,6;368275a985
63844221000713;2080978;0;100;-19448,6;368275a985
63844221000713;2081045;0;100;-19451,8;368275a985
63844221000713;2081178;0;100;-19450,2;368275a985
63844221000713;2081178;0;100;-19446,2;368275a985
63844221000714;2081245;0;100;-19440,6;368275a985
63844221000714;2081378;0;100;-19435,8;368275a985
63844221000714;2081378;0;100;-19432,6;368275a985
63844221000714;2081445;0;100;-19432,8;368275a985
