Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;SCR_amplitude_raw;User_ID
63844046264308;7366049;0;100;0,000154;dd6f89690d
63844046264308;7366582;0;100;0,000105;dd6f89690d
63844046264308;7366915;0;100;6E-06;dd6f89690d
63844046264308;7367448;0;100;0,000112;dd6f89690d
63844046264311;7368648;0;100;4,3E-05;dd6f89690d
63844046264311;7368982;0;100;8,6E-05;dd6f89690d
63844046264311;7369182;0;100;0,000145;dd6f89690d
63844046264311;7369648;0;100;9,1E-05;dd6f89690d
63844046264312;7370115;0;100;0,000124;dd6f89690d
63844046264312;7370449;0;100;0,00015;dd6f89690d
63844046264313;7370849;0;100;4E-05;dd6f89690d
63844046264314;7371581;0;100;3,2E-05;dd6f89690d
63844046264314;7371849;0;100;4E-05;dd6f89690d
63844046264315;7372115;0;100;0,000137;dd6f89690d
63844046264315;7372648;0;100;3,2E-05;dd6f89690d
63844046264316;7372915;0;100;5,2E-05;dd6f89690d
63844046264317;7373314;0;100;0,000219;dd6f89690d
63844046264318;7374114;0;100;6,6E-05;dd6f89690d
63844046264318;7374381;0;100;0,000106;dd6f89690d
63844046264318;7374581;0;100;5,6E-05;dd6f89690d
63844046264319;7374915;0;100;0,000112;dd6f89690d
63844046264320;7375515;0;100;0,000132;dd6f89690d
63844046264321;7376448;0;100;0,000172;dd6f89690d
63844046264322;7377381;0;100;0,000153;dd6f89690d
63844046264323;7377781;0;100;0,000133;dd6f89690d
63844046264323;7378247;0;100;5,8E-05;dd6f89690d
63844046264324;7378914;0;100;6E-05;dd6f89690d
63844046264325;7379247;0;100;0,000169;dd6f89690d
63844046264326;7379581;0;100;4,4E-05;dd6f89690d
63844046264326;7379847;0;100;4,9E-05;dd6f89690d
63844046264326;7380114;0;100;8,5E-05;dd6f89690d
63844046264327;7381114;0;100;9,5E-05;dd6f89690d
63844046264328;7381780;0;100;7,5E-05;dd6f89690d
63844046264328;7382048;0;100;1,2E-05;dd6f89690d
63844046264329;7382380;0;100;0,000153;dd6f89690d
63844046264330;7383380;0;100;2,6E-05;dd6f89690d
63844046264332;7383980;0;100;0,000163;dd6f89690d
63844046264333;7384913;0;100;5,3E-05;dd6f89690d
63844046264334;7385181;0;100;0,00022;dd6f89690d
63844046264334;7385847;0;100;0,000225;dd6f89690d
63844046264337;7388114;0;100;0,000139;dd6f89690d
63844046264339;7388780;0;100;9,7E-05;dd6f89690d
63844046264342;7389513;0;100;0,00026;dd6f89690d
63844046264342;7390379;0;100;0,000185;dd6f89690d
63844046264344;7391580;0;100;0,00015;dd6f89690d
63844046264345;7392313;0;100;4,2E-05;dd6f89690d
63844046264346;7392779;0;100;2E-06;dd6f89690d
63844046264346;7393179;0;100;6,5E-05;dd6f89690d
63844046264347;7393513;0;100;0,000134;dd6f89690d
63844046264348;7394246;0;100;2E-06;dd6f89690d
63844046264349;7394513;0;100;0,000257;dd6f89690d
63844046264352;7396779;0;100;2,7E-05;dd6f89690d
63844046264352;7397312;0;100;0,000165;dd6f89690d
63844046264353;7397979;0;100;5,5E-05;dd6f89690d
63844046264354;7398512;0;100;8E-05;dd6f89690d
63844046264355;7399113;0;100;9,5E-05;dd6f89690d
63844046264356;7399579;0;100;9,1E-05;dd6f89690d
63844046264357;7399845;0;100;0,000134;dd6f89690d
63844046264359;7401178;0;100;1,9E-05;dd6f89690d
63844046264359;7401446;0;100;9E-06;dd6f89690d
63844046264359;7401779;0;100;4,5E-05;dd6f89690d
63844046264361;7402778;0;100;9,4E-05;dd6f89690d
63844046264362;7403378;0;100;4,7E-05;dd6f89690d
63844046264363;7404311;0;100;0,000193;dd6f89690d
63844046264364;7404711;0;100;0,000314;dd6f89690d
63844046264365;7405311;0;100;0,000198;dd6f89690d
63844046264365;7405911;0;100;5,6E-05;dd6f89690d
63844046264366;7406245;0;100;2,2E-05;dd6f89690d
