Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;SCR_rise_time_raw;User_ID
63844304095114;7114208;0;100;0,466667;c9422ef353
63844304096080;7115741;0;100;0,066667;c9422ef353
63844304101613;7120940;0;100;0,266667;c9422ef353
63844304102346;7121607;0;100;0,066667;c9422ef353
63844304102747;7121807;0;100;0,6;c9422ef353
63844304102913;7122540;0;100;0,133333;c9422ef353
63844304103513;7123074;0;100;0,133333;c9422ef353
63844304104880;7123341;0;100;1,066667;c9422ef353
63844304105313;7124541;0;100;0,466667;c9422ef353
63844304105546;7125140;0;100;0,133333;c9422ef353
63844304105946;7125540;0;100;0,066667;c9422ef353
63844304106547;7126140;0;100;0,066667;c9422ef353
63844304107546;7127006;0;100;0,266667;c9422ef353
63844304107713;7127406;0;100;0,066667;c9422ef353
63844304108213;7127606;0;100;0,2;c9422ef353
63844304108447;7127940;0;100;0,2;c9422ef353
63844304113547;7132606;0;100;0,666667;c9422ef353
63844304114680;7134339;0;100;0,066667;c9422ef353
63844304115480;7135072;0;100;0,066667;c9422ef353
63844304115813;7135405;0;100;0,066667;c9422ef353
63844304118346;7137539;0;100;0,466667;c9422ef353
63844304119146;7138539;0;100;0,133333;c9422ef353
63844304124013;7143338;0;100;0,2;c9422ef353
63844304124879;7144205;0;100;0,4;c9422ef353
63844304125379;7145005;0;100;0,066667;c9422ef353
63844304125580;7145205;0;100;0,133333;c9422ef353
63844304125813;7145471;0;100;0,066667;c9422ef353
63844304126346;7145805;0;100;0,133333;c9422ef353
63844304128846;7148138;0;100;0,266667;c9422ef353
63844304134913;7153737;0;100;0,866667;c9422ef353
63844304135313;7155004;0;100;0,066667;c9422ef353
63844304138779;7157737;0;100;0,733333;c9422ef353
63844304139912;7158603;0;100;0,933333;c9422ef353
63844304141279;7160870;0;100;0,133333;c9422ef353
63844304141613;7161270;0;100;0,066667;c9422ef353
63844304142746;7162203;0;100;0,266667;c9422ef353
63844304143479;7162603;0;100;0,533333;c9422ef353
63844304144079;7163403;0;100;0,333333;c9422ef353
63844304144279;7163869;0;100;0,133333;c9422ef353
63844304144779;7164136;0;100;0,4;c9422ef353
63844304146412;7165669;0;100;0,466667;c9422ef353
63844304147113;7166269;0;100;0,533333;c9422ef353
63844304148046;7167336;0;100;0,066667;c9422ef353
63844304148079;7167669;0;100;0,066667;c9422ef353
63844304148579;7168002;0;100;0,333333;c9422ef353
63844304149413;7169002;0;100;0,133333;c9422ef353
63844304151746;7170869;0;100;0,6;c9422ef353
63844304152912;7172002;0;100;0,2;c9422ef353
63844304152913;7172335;0;100;0,266667;c9422ef353
63844304153913;7172869;0;100;0,733333;c9422ef353
63844304155179;7173736;0;100;0,8;c9422ef353
63844304158546;7177602;0;100;0,666667;c9422ef353
63844304160279;7179868;0;100;0,133333;c9422ef353
63844304160579;7180134;0;100;0,133333;c9422ef353
63844304160979;7180534;0;100;0,133333;c9422ef353
63844304161379;7181068;0;100;0,066667;c9422ef353
63844304165979;7185267;0;100;0,4;c9422ef353
63844304166245;7185801;0;100;0,133333;c9422ef353
63844304166479;7186067;0;100;0,066667;c9422ef353
63844304166679;7186267;0;100;0,133333;c9422ef353
63844304167212;7186534;0;100;0,066667;c9422ef353
63844304168012;7186734;0;100;1;c9422ef353
63844304169612;7189067;0;100;0,066667;c9422ef353
63844304169613;7189267;0;100;0,066667;c9422ef353
63844304170547;7189733;0;100;0,533333;c9422ef353
63844304170745;7190400;0;100;0,066667;c9422ef353
63844304170945;7190600;0;100;0,066667;c9422ef353
63844304172046;7191533;0;100;0,066667;c9422ef353
63844304172579;7192133;0;100;0,133333;c9422ef353
63844304180478;7199466;0;100;0,733333;c9422ef353
63844304180979;7200332;0;100;0,333333;c9422ef353
63844304181612;7201066;0;100;0,2;c9422ef353
63844304184845;7204399;0;100;0,133333;c9422ef353
63844304185112;7204665;0;100;0,133333;c9422ef353
63844304185645;7204932;0;100;0,466667;c9422ef353
63844304186478;7205665;0;100;0,466667;c9422ef353
63844304187578;7206932;0;100;0,4;c9422ef353
63844304187978;7207598;0;100;0,133333;c9422ef353
63844304188412;7207998;0;100;0,066667;c9422ef353
63844304189045;7208665;0;100;0,133333;c9422ef353
63844304189478;7208932;0;100;0,266667;c9422ef353
63844304189879;7209465;0;100;0,066667;c9422ef353
63844304196512;7215998;1;100;0,266667;c9422ef353
63844304197213;7216797;1;100;0,133333;c9422ef353
63844304198612;7217464;1;100;0,4;c9422ef353
63844304198612;7218131;1;100;0,066667;c9422ef353
63844304198811;7218465;1;100;0,066667;c9422ef353
63844304199212;7218664;1;100;0,266667;c9422ef353
63844304199912;7219064;1;100;0,533333;c9422ef353
63844304200878;7220264;1;100;0,133333;c9422ef353
63844304201178;7220530;1;100;0,266667;c9422ef353
63844304201712;7220930;1;100;0,533333;c9422ef353
63844304202212;7221730;1;100;0,066667;c9422ef353
63844304202345;7221930;1;100;0,133333;c9422ef353
